;species;Genus;Family;Order;body_mass;gen_length;dispersal
351;Pteromys_volans;Pteromys;Sciuridae;Rodentia;4.963473803;7.23282075;7.783224016
352;Pteromys_volans;Pteromys;Sciuridae;Rodentia;4.963473803;7.23282075;7.029972912
4610;Pteromyscus_pulverulentus;Pteromyscus;Sciuridae;Rodentia;5.526647445;7.23282075;NA
4611;Pteronotus_davyi;Pteronotus;Mormoopidae;Chiroptera;2.253394849;7.635560389;NA
4612;Pteronotus_gymnonotus;Pteronotus;Mormoopidae;Chiroptera;2.610069793;7.543307971;NA
4613;Pteronotus_macleayii;Pteronotus;Mormoopidae;Chiroptera;2.42196685;7.543307971;NA
4614;Pteronotus_paraguanensis;Pteronotus;Mormoopidae;Chiroptera;2.42196685;7.543307971;NA
4615;Pteronotus_parnellii;Pteronotus;Mormoopidae;Chiroptera;2.975019232;7.543307971;NA
4616;Pteronotus_personatus;Pteronotus;Mormoopidae;Chiroptera;2.07819076;7.635560389;NA
4617;Pteronotus_quadridens;Pteronotus;Mormoopidae;Chiroptera;1.729884066;7.635560389;NA
4618;Pteronura_brasiliensis;Pteronura;Mustelidae;Carnivora;10.16585182;7.691656823;NA
4619;Pteropus_admiralitatum;Pteropus;Pteropodidae;Chiroptera;5.725087241;7.9881759;NA
4620;Pteropus_aldabrensis;Pteropus;Pteropodidae;Chiroptera;5.737507344;7.9881759;NA
4621;Pteropus_alecto;Pteropus;Pteropodidae;Chiroptera;6.413672049;7.9881759;NA
4622;Pteropus_anetianus;Pteropus;Pteropodidae;Chiroptera;5.984490283;7.9881759;NA
4623;Pteropus_argentatus;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4624;Pteropus_aruensis;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4625;Pteropus_caniceps;Pteropus;Pteropodidae;Chiroptera;6.263626808;7.9881759;NA
4626;Pteropus_capistratus;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4627;Pteropus_chrysoproctus;Pteropus;Pteropodidae;Chiroptera;6.593304774;7.9881759;NA
4628;Pteropus_cognatus;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4629;Pteropus_conspicillatus;Pteropus;Pteropodidae;Chiroptera;6.634252208;7.9881759;NA
4630;Pteropus_dasymallus;Pteropus;Pteropodidae;Chiroptera;6.198194123;7.509335266;NA
4631;Pteropus_faunulus;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4632;Pteropus_fundatus;Pteropus;Pteropodidae;Chiroptera;5.350292928;7.9881759;NA
4633;Pteropus_giganteus;Pteropus;Pteropodidae;Chiroptera;6.715201552;8.357136276;NA
4634;Pteropus_gilliardorum;Pteropus;Pteropodidae;Chiroptera;6.008665754;7.9881759;NA
4635;Pteropus_griseus;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4636;Pteropus_howensis;Pteropus;Pteropodidae;Chiroptera;5.450695047;7.9881759;NA
4637;Pteropus_hypomelanus;Pteropus;Pteropodidae;Chiroptera;6.076747348;7.9881759;NA
4638;Pteropus_insularis;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4639;Pteropus_intermedius;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4640;Pteropus_keyensis;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4641;Pteropus_leucopterus;Pteropus;Pteropodidae;Chiroptera;5.840089179;7.9881759;NA
4642;Pteropus_livingstonii;Pteropus;Pteropodidae;Chiroptera;6.598876808;7.9881759;NA
4643;Pteropus_lombocensis;Pteropus;Pteropodidae;Chiroptera;5.54576321;7.9881759;NA
4644;Pteropus_loochoensis;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4645;Pteropus_lylei;Pteropus;Pteropodidae;Chiroptera;5.76753944;7.509335266;NA
4646;Pteropus_macrotis;Pteropus;Pteropodidae;Chiroptera;5.902606011;7.9881759;NA
4647;Pteropus_mahaganus;Pteropus;Pteropodidae;Chiroptera;5.694674456;7.9881759;NA
4648;Pteropus_mariannus;Pteropus;Pteropodidae;Chiroptera;6.128134758;7.9881759;NA
4649;Pteropus_melanopogon;Pteropus;Pteropodidae;Chiroptera;6.774155313;7.9881759;NA
4650;Pteropus_melanotus;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4651;Pteropus_molossinus;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4652;Pteropus_neohibernicus;Pteropus;Pteropodidae;Chiroptera;6.924976145;7.9881759;NA
4653;Pteropus_niger;Pteropus;Pteropodidae;Chiroptera;6.162114083;7.9881759;NA
4654;Pteropus_nitendiensis;Pteropus;Pteropodidae;Chiroptera;5.618805391;7.9881759;NA
4655;Pteropus_ocularis;Pteropus;Pteropodidae;Chiroptera;5.432673419;7.9881759;NA
4656;Pteropus_ornatus;Pteropus;Pteropodidae;Chiroptera;5.817854931;8.202482447;NA
4657;Pteropus_pelewensis;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4658;Pteropus_personatus;Pteropus;Pteropodidae;Chiroptera;4.873975203;7.9881759;NA
4659;Pteropus_pohlei;Pteropus;Pteropodidae;Chiroptera;5.865759591;7.9881759;NA
4660;Pteropus_poliocephalus;Pteropus;Pteropodidae;Chiroptera;6.555043898;8.018938587;NA
4661;Pteropus_pselaphon;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4662;Pteropus_pumilus;Pteropus;Pteropodidae;Chiroptera;5.21520746;7.9881759;NA
4663;Pteropus_rayneri;Pteropus;Pteropodidae;Chiroptera;6.494177351;7.9881759;NA
4664;Pteropus_rennelli;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4665;Pteropus_rodricensis;Pteropus;Pteropodidae;Chiroptera;5.545841287;8.251403405;NA
4666;Pteropus_rufus;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.691656823;NA
4667;Pteropus_samoensis;Pteropus;Pteropodidae;Chiroptera;5.736540039;7.9881759;NA
4668;Pteropus_scapulatus;Pteropus;Pteropodidae;Chiroptera;5.941091881;7.9881759;NA
4669;Pteropus_seychellensis;Pteropus;Pteropodidae;Chiroptera;6.198885138;7.9881759;NA
4670;Pteropus_speciosus;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4671;Pteropus_temminckii;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4672;Pteropus_tonganus;Pteropus;Pteropodidae;Chiroptera;6.330629583;7.9881759;NA
4673;Pteropus_tuberculatus;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4674;Pteropus_ualanus;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4675;Pteropus_vampyrus;Pteropus;Pteropodidae;Chiroptera;6.934922875;7.9881759;NA
4676;Pteropus_vetulus;Pteropus;Pteropodidae;Chiroptera;5.020849617;7.9881759;NA
4677;Pteropus_voeltzkowi;Pteropus;Pteropodidae;Chiroptera;6.296003737;7.9881759;NA
4678;Pteropus_woodfordi;Pteropus;Pteropodidae;Chiroptera;4.809497823;7.9881759;NA
4679;Pteropus_yapensis;Pteropus;Pteropodidae;Chiroptera;6.114908198;7.9881759;NA
4680;Ptilocercus_lowii;Ptilocercus;Ptilocercidae;Scandentia;3.749504076;7.284878924;NA
4681;Pudu_mephistophiles;Pudu;Cervidae;Cetartiodactyla;9.169514211;7.237109385;NA
4682;Pudu_puda;Pudu;Cervidae;Cetartiodactyla;9.173948135;7.286191715;NA
353;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;10.77895629
354;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;11.2515607
355;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;11.05485041
356;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;11.14186178
357;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;11.69524702
358;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;11.6784399
359;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;11.09741002
360;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;12.39255221
361;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;10.94199592
362;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;11.71993963
363;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;10.94199592
364;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;9.546812609
365;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;12.52088339
366;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;9.350102314
367;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;12.07636251
368;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;9.350102314
369;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;12.17044547
370;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;11.9511804
371;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;11.3713619
372;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;11.2708539
373;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;12.16785143
374;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;10.25061708
375;Puma_concolor;Puma;Felidae;Carnivora;10.89588804;7.898704428;11.52584169
4683;Puma_yagouaroundi;Puma;Felidae;Carnivora;8.835646923;7.718937315;NA
4684;Punomys_kofordi;Punomys;Cricetidae;Rodentia;4.440295543;6.379085218;NA
4685;Punomys_lemminus;Punomys;Cricetidae;Rodentia;4.440295543;6.379085218;NA
4686;Pusa_caspica;Pusa;Phocidae;Carnivora;11.04013716;8.672486076;NA
4687;Pusa_hispida;Pusa;Phocidae;Carnivora;11.16992235;8.82523794;NA
4688;Pusa_sibirica;Pusa;Phocidae;Carnivora;11.40199379;8.974468122;NA
4689;Pygathrix_cinerea;Pygathrix;Cercopithecidae;Primates;9.215327913;8.297792626;NA
4690;Pygathrix_nemaeus;Pygathrix;Cercopithecidae;Primates;9.149645123;8.297792626;NA
4691;Pygathrix_nigripes;Pygathrix;Cercopithecidae;Primates;9.243128904;8.297792626;NA
4692;Pygeretmus_platyurus;Pygeretmus;Dipodidae;Rodentia;2.995732274;6.587821517;NA
4693;Pygeretmus_pumilio;Pygeretmus;Dipodidae;Rodentia;3.955848485;6.587821517;NA
4694;Pygeretmus_zhitkovi;Pygeretmus;Dipodidae;Rodentia;2.67615147;6.587821517;NA
4695;Pygoderma_bilabiatum;Pygoderma;Phyllostomidae;Chiroptera;2.917770732;7.632535008;NA
4696;Rangifer_tarandus;Rangifer;Cervidae;Cetartiodactyla;11.59991476;7.509335266;NA
4697;Raphicerus_campestris;Raphicerus;Bovidae;Cetartiodactyla;9.364050669;7.464273952;NA
4698;Raphicerus_melanotis;Raphicerus;Bovidae;Cetartiodactyla;9.259429539;7.526599084;NA
4699;Raphicerus_sharpei;Raphicerus;Bovidae;Cetartiodactyla;9.148135127;7.463058926;NA
4700;Rattus_adustus;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4701;Rattus_andamanensis;Rattus;Muridae;Rodentia;4.941642423;6.281816303;NA
4702;Rattus_annandalei;Rattus;Muridae;Rodentia;5.28568795;6.281816303;NA
4703;Rattus_arfakienis;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4704;Rattus_argentiventer;Rattus;Muridae;Rodentia;5.108185388;6.281816303;NA
4705;Rattus_arrogans;Rattus;Muridae;Rodentia;3.828641396;6.281816303;NA
4706;Rattus_baluensis;Rattus;Muridae;Rodentia;4.677490848;6.281816303;NA
4707;Rattus_blangorum;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4708;Rattus_bontanus;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4709;Rattus_burrus;Rattus;Muridae;Rodentia;4.844187086;6.281816303;NA
4710;Rattus_colletti;Rattus;Muridae;Rodentia;4.9868889;6.281816303;NA
4711;Rattus_elaphinus;Rattus;Muridae;Rodentia;4.877865516;6.281816303;NA
4712;Rattus_enganus;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4713;Rattus_everetti;Rattus;Muridae;Rodentia;5.535482159;6.281816303;NA
4714;Rattus_exulans;Rattus;Muridae;Rodentia;3.924544286;6.281816303;NA
4715;Rattus_feliceus;Rattus;Muridae;Rodentia;5.723585102;6.281816303;NA
376;Rattus_fuscipes;Rattus;Muridae;Rodentia;4.82494808;6.325267659;5.899897354
377;Rattus_fuscipes;Rattus;Muridae;Rodentia;4.82494808;6.325267659;5.361292166
378;Rattus_fuscipes;Rattus;Muridae;Rodentia;4.82494808;6.325267659;6.635946556
379;Rattus_fuscipes;Rattus;Muridae;Rodentia;4.82494808;6.325267659;6.214608098
380;Rattus_fuscipes;Rattus;Muridae;Rodentia;4.82494808;6.325267659;6.309918278
4716;Rattus_giluwensis;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4717;Rattus_hainaldi;Rattus;Muridae;Rodentia;4.156597474;6.281816303;NA
4718;Rattus_hoffmanni;Rattus;Muridae;Rodentia;4.990432587;6.281816303;NA
4719;Rattus_hoogerwerfi;Rattus;Muridae;Rodentia;5.105945474;6.281816303;NA
4720;Rattus_jobiensis;Rattus;Muridae;Rodentia;5.940171253;6.281816303;NA
4721;Rattus_koopmani;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4722;Rattus_korinchi;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4723;Rattus_leucopus;Rattus;Muridae;Rodentia;5.302757495;6.281816303;NA
4724;Rattus_losea;Rattus;Muridae;Rodentia;4.650430317;6.281816303;NA
4725;Rattus_lugens;Rattus;Muridae;Rodentia;5.411646052;6.281816303;NA
4726;Rattus_lutreolus;Rattus;Muridae;Rodentia;4.663439094;6.087438332;NA
4727;Rattus_marmosurus;Rattus;Muridae;Rodentia;5.379897354;6.281816303;NA
4728;Rattus_mindorensis;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4729;Rattus_mollicomulus;Rattus;Muridae;Rodentia;4.156597474;6.281816303;NA
4730;Rattus_montanus;Rattus;Muridae;Rodentia;4.912654886;6.281816303;NA
4731;Rattus_mordax;Rattus;Muridae;Rodentia;5.438079309;6.281816303;NA
4732;Rattus_morotaiensis;Rattus;Muridae;Rodentia;4.998900038;6.281816303;NA
4733;Rattus_niobe;Rattus;Muridae;Rodentia;3.808216837;6.281816303;NA
4734;Rattus_nitidus;Rattus;Muridae;Rodentia;4.605370166;6.281816303;NA
4735;Rattus_norvegicus;Rattus;Muridae;Rodentia;5.64505813;6.386942449;NA
4736;Rattus_novaeguineae;Rattus;Muridae;Rodentia;4.890349128;6.281816303;NA
4737;Rattus_omichlodes;Rattus;Muridae;Rodentia;4.248780916;6.281816303;NA
4738;Rattus_osgoodi;Rattus;Muridae;Rodentia;4.532599493;6.281816303;NA
4739;Rattus_palmarum;Rattus;Muridae;Rodentia;6.196444128;6.281816303;NA
4740;Rattus_pelurus;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4741;Rattus_pococki;Rattus;Muridae;Rodentia;3.828641396;6.281816303;NA
4742;Rattus_praetor;Rattus;Muridae;Rodentia;5.270072201;6.281816303;NA
4743;Rattus_pyctoris;Rattus;Muridae;Rodentia;4.912654886;6.281816303;NA
4744;Rattus_ranjiniae;Rattus;Muridae;Rodentia;4.787491743;6.281816303;NA
4745;Rattus_rattus;Rattus;Muridae;Rodentia;4.96060436;6.302984111;NA
4746;Rattus_richardsoni;Rattus;Muridae;Rodentia;4.163404098;6.281816303;NA
4747;Rattus_salocco;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4748;Rattus_satarae;Rattus;Muridae;Rodentia;4.156597474;6.281816303;NA
4749;Rattus_simalurensis;Rattus;Muridae;Rodentia;4.844187086;6.281816303;NA
4750;Rattus_sordidus;Rattus;Muridae;Rodentia;5.059425458;6.281816303;NA
4751;Rattus_steini;Rattus;Muridae;Rodentia;5.018405031;6.281816303;NA
4752;Rattus_stoicus;Rattus;Muridae;Rodentia;5.777652323;6.281816303;NA
4753;Rattus_tanezumi;Rattus;Muridae;Rodentia;4.947624494;6.281816303;NA
4754;Rattus_tawitawiensis;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4755;Rattus_timorensis;Rattus;Muridae;Rodentia;5.05519706;6.281816303;NA
4756;Rattus_tiomanicus;Rattus;Muridae;Rodentia;4.781557503;6.281816303;NA
4757;Rattus_tunneyi;Rattus;Muridae;Rodentia;5.131613221;6.281816303;NA
4758;Rattus_vandeuseni;Rattus;Muridae;Rodentia;4.208268309;6.281816303;NA
4759;Rattus_verecundus;Rattus;Muridae;Rodentia;4.574917143;6.281816303;NA
4760;Rattus_villosissimus;Rattus;Muridae;Rodentia;5.401595716;6.281816303;NA
4761;Rattus_xanthurus;Rattus;Muridae;Rodentia;5.713732806;6.281816303;NA
4762;Ratufa_affinis;Ratufa;Sciuridae;Rodentia;7.052565328;7.752403024;NA
4763;Ratufa_bicolor;Ratufa;Sciuridae;Rodentia;7.383417866;7.752403024;NA
4764;Ratufa_indica;Ratufa;Sciuridae;Rodentia;6.966024187;7.752403024;NA
4765;Ratufa_macroura;Ratufa;Sciuridae;Rodentia;7.19010315;7.752403024;NA
4766;Redunca_arundinum;Redunca;Bovidae;Cetartiodactyla;10.96921915;7.737638815;NA
4767;Redunca_fulvorufula;Redunca;Bovidae;Cetartiodactyla;10.28713845;7.557222557;NA
4768;Redunca_redunca;Redunca;Bovidae;Cetartiodactyla;10.67565269;7.723880865;NA
4769;Reithrodon_auritus;Reithrodon;Cricetidae;Rodentia;4.378645927;6.379085218;NA
4770;Reithrodon_typicus;Reithrodon;Cricetidae;Rodentia;3.912023005;6.379085218;NA
4771;Reithrodontomys_bakeri;Reithrodontomys;Cricetidae;Rodentia;2.764821815;5.312195617;NA
4772;Reithrodontomys_brevirostris;Reithrodontomys;Cricetidae;Rodentia;2.557227311;5.312195617;NA
4773;Reithrodontomys_burti;Reithrodontomys;Cricetidae;Rodentia;2.995732274;5.312195617;NA
4774;Reithrodontomys_chrysopsis;Reithrodontomys;Cricetidae;Rodentia;2.944438979;5.312195617;NA
4775;Reithrodontomys_creper;Reithrodontomys;Cricetidae;Rodentia;3.126760536;5.312195617;NA
4776;Reithrodontomys_darienensis;Reithrodontomys;Cricetidae;Rodentia;2.564179831;5.312195617;NA
4777;Reithrodontomys_fulvescens;Reithrodontomys;Cricetidae;Rodentia;2.446685437;5.312195617;NA
4778;Reithrodontomys_gracilis;Reithrodontomys;Cricetidae;Rodentia;2.52332576;5.312195617;NA
4779;Reithrodontomys_hirsutus;Reithrodontomys;Cricetidae;Rodentia;2.995732274;5.312195617;NA
4780;Reithrodontomys_humulis;Reithrodontomys;Cricetidae;Rodentia;2.1102132;5.695217259;NA
4781;Reithrodontomys_megalotis;Reithrodontomys;Cricetidae;Rodentia;2.372111156;5.312195617;NA
4782;Reithrodontomys_mexicanus;Reithrodontomys;Cricetidae;Rodentia;2.754297452;5.312195617;NA
4783;Reithrodontomys_microdon;Reithrodontomys;Cricetidae;Rodentia;2.995732274;5.312195617;NA
4784;Reithrodontomys_montanus;Reithrodontomys;Cricetidae;Rodentia;2.388762789;5.312195617;NA
4785;Reithrodontomys_paradoxus;Reithrodontomys;Cricetidae;Rodentia;2.764821815;5.312195617;NA
4786;Reithrodontomys_raviventris;Reithrodontomys;Cricetidae;Rodentia;2.393339456;5.312195617;NA
4787;Reithrodontomys_rodriguezi;Reithrodontomys;Cricetidae;Rodentia;3.144928099;5.312195617;NA
4788;Reithrodontomys_spectabilis;Reithrodontomys;Cricetidae;Rodentia;3.005187432;5.312195617;NA
4789;Reithrodontomys_sumichrasti;Reithrodontomys;Cricetidae;Rodentia;2.944438979;5.312195617;NA
4790;Reithrodontomys_tenuirostris;Reithrodontomys;Cricetidae;Rodentia;2.995732274;5.312195617;NA
4791;Reithrodontomys_zacatecae;Reithrodontomys;Cricetidae;Rodentia;2.397895273;5.312195617;NA
4792;Rhabdomys_pumilio;Rhabdomys;Muridae;Rodentia;3.706964922;6.122460353;NA
4793;Rhagomys_longilingua;Rhagomys;Cricetidae;Rodentia;3.054001182;6.379085218;NA
4794;Rhagomys_rufescens;Rhagomys;Cricetidae;Rodentia;3.054001182;6.379085218;NA
4795;Rheithrosciurus_macrotis;Rheithrosciurus;Sciuridae;Rodentia;7.210279165;7.608749145;NA
4796;Rheomys_mexicanus;Rheomys;Cricetidae;Rodentia;3.688879454;6.379085218;NA
4797;Rheomys_raptor;Rheomys;Cricetidae;Rodentia;3.63758616;6.379085218;NA
4798;Rheomys_thomasi;Rheomys;Cricetidae;Rodentia;3.688879454;6.379085218;NA
4799;Rheomys_underwoodi;Rheomys;Cricetidae;Rodentia;3.605625223;6.379085218;NA
4800;Rhinoceros_sondaicus;Rhinoceros;Rhinocerotidae;Perissodactyla;14.37512635;8.594252376;NA
4801;Rhinoceros_unicornis;Rhinoceros;Rhinocerotidae;Perissodactyla;14.42726111;8.832294308;NA
4802;Rhinolophus_acuminatus;Rhinolophus;Rhinolophidae;Chiroptera;2.493205453;7.91078709;NA
4803;Rhinolophus_adami;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4804;Rhinolophus_affinis;Rhinolophus;Rhinolophidae;Chiroptera;2.617395833;7.91078709;NA
4805;Rhinolophus_alcyone;Rhinolophus;Rhinolophidae;Chiroptera;2.924236272;7.91078709;NA
4806;Rhinolophus_arcuatus;Rhinolophus;Rhinolophidae;Chiroptera;2.194999882;7.985273766;NA
4807;Rhinolophus_beddomei;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4808;Rhinolophus_blasii;Rhinolophus;Rhinolophidae;Chiroptera;2.33117255;8.097121931;NA
4809;Rhinolophus_bocharicus;Rhinolophus;Rhinolophidae;Chiroptera;2.711377991;7.91078709;NA
4810;Rhinolophus_borneensis;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4811;Rhinolophus_canuti;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4812;Rhinolophus_capensis;Rhinolophus;Rhinolophidae;Chiroptera;2.554899022;7.91078709;NA
4813;Rhinolophus_celebensis;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4814;Rhinolophus_clivosus;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4815;Rhinolophus_coelophyllus;Rhinolophus;Rhinolophidae;Chiroptera;1.95586048;7.985273766;NA
4816;Rhinolophus_cognatus;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4817;Rhinolophus_convexus;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4818;Rhinolophus_creaghi;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4819;Rhinolophus_darlingi;Rhinolophus;Rhinolophidae;Chiroptera;2.190535589;7.985273766;NA
4820;Rhinolophus_deckenii;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4821;Rhinolophus_denti;Rhinolophus;Rhinolophidae;Chiroptera;1.840549633;7.985273766;NA
4822;Rhinolophus_eloquens;Rhinolophus;Rhinolophidae;Chiroptera;2.952302716;7.91078709;NA
4823;Rhinolophus_euryale;Rhinolophus;Rhinolophidae;Chiroptera;2.224623552;8.097121931;NA
4824;Rhinolophus_euryotis;Rhinolophus;Rhinolophidae;Chiroptera;2.660259537;7.91078709;NA
4825;Rhinolophus_ferrumequinum;Rhinolophus;Rhinolophidae;Chiroptera;3.11750733;8.097121931;NA
4826;Rhinolophus_formosae;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4827;Rhinolophus_fumigatus;Rhinolophus;Rhinolophidae;Chiroptera;2.57184858;7.91078709;NA
4828;Rhinolophus_guineensis;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4829;Rhinolophus_hildebrandti;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4830;Rhinolophus_hilli;Rhinolophus;Rhinolophidae;Chiroptera;2.610069793;7.91078709;NA
4831;Rhinolophus_hillorum;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4832;Rhinolophus_hipposideros;Rhinolophus;Rhinolophidae;Chiroptera;1.519513205;7.859321529;NA
4833;Rhinolophus_inops;Rhinolophus;Rhinolophidae;Chiroptera;2.613739522;7.91078709;NA
4834;Rhinolophus_keyensis;Rhinolophus;Rhinolophidae;Chiroptera;1.834180185;7.985273766;NA
4835;Rhinolophus_landeri;Rhinolophus;Rhinolophidae;Chiroptera;2.239645293;7.985273766;NA
4836;Rhinolophus_lepidus;Rhinolophus;Rhinolophidae;Chiroptera;1.69744879;7.985273766;NA
4837;Rhinolophus_luctus;Rhinolophus;Rhinolophidae;Chiroptera;3.528417232;7.91078709;NA
4838;Rhinolophus_maclaudi;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
4839;Rhinolophus_macrotis;Rhinolophus;Rhinolophidae;Chiroptera;1.821318271;7.985273766;NA
4840;Rhinolophus_madurensis;Rhinolophus;Rhinolophidae;Chiroptera;2.411396789;7.91078709;NA
