MSW3_ID,genus,species,binomial,MSWFamilyLatin,Diet_Inv,Diet_Vend,Diet_Vect,Diet_Vfish,Diet_Vunk,Diet_Scav,Diet_Fruit,Diet_Nect,Diet_Seed,Diet_PlantO,Diet_Source,Diet_Certainty,ForStrat_Value,ForStrat_Certainty,BodyMass_Value,Activity_Nocturnal,Activity_Crepuscular,Activity_Diurnal,Activity_Source,Activity_Certainty,,BodyMass_Source,BodyMass_SpecLevel
902,Dendromus,messorius,Dendromus_messorius,Nesomyidae,20,10,20,0,10,0,20,0,20,0,Ref_1,ABC,G,A,12.81,1,0,0,Ref_1,ABC,,Ref_178,2
903,Dendromus,mesomelas,Dendromus_mesomelas,Nesomyidae,20,10,20,0,10,0,20,0,20,0,Ref_1,ABC,G,A,11.12,1,0,0,Ref_1,ABC,,Ref_117,1
904,Dendromus,melanotis,Dendromus_melanotis,Nesomyidae,20,10,20,0,10,0,20,0,20,0,Ref_1,ABC,G,A,9.06,1,0,0,Ref_1,ABC,,Ref_117,1
905,Dendromus,leucostomus,Dendromus_leucostomus,Nesomyidae,20,10,20,0,10,0,20,0,20,0,Ref_2,D1,G,A,10.79,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
906,Dendromus,vernayi,Dendromus_vernayi,Nesomyidae,20,10,20,0,10,0,20,0,20,0,Ref_1,ABC,G,A,12.76,1,0,0,Ref_1,ABC,,Ref_178,2
907,Dendromus,insignis,Dendromus_insignis,Nesomyidae,20,10,20,0,10,0,20,0,20,0,Ref_1,ABC,G,A,11.05,1,0,0,Ref_1,ABC,,Ref_117,1
908,Dendromus,lovati,Dendromus_lovati,Nesomyidae,20,10,20,0,10,0,20,0,20,0,Ref_1,ABC,G,A,12,1,0,0,Ref_1,ABC,,Ref_117,1
909,Dendroprionomys,rousseloti,Dendroprionomys_rousseloti,Nesomyidae,20,0,0,0,0,0,30,0,40,10,Ref_3,D2,G,A,67.18,1,0,0,Ref_3,D2,,Ref_178,2
910,Malacothrix,typica,Malacothrix_typica,Nesomyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,13.4,1,0,0,Ref_1,ABC,,Ref_117,1
911,Megadendromus,nikolausi,Megadendromus_nikolausi,Nesomyidae,20,0,0,0,0,0,30,0,40,10,Ref_3,D2,G,A,52,1,0,0,Ref_1,ABC,,Ref_117,1
912,Prionomys,batesi,Prionomys_batesi,Nesomyidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,Ar,A,12.5,1,0,0,Ref_2,D1,,Ref_117,1
913,Steatomys,parvus,Steatomys_parvus,Nesomyidae,30,0,0,0,0,0,0,0,30,40,Ref_1,ABC,G,A,8.85,1,0,0,Ref_1,ABC,,Ref_117,1
914,Steatomys,pratensis,Steatomys_pratensis,Nesomyidae,30,0,0,0,0,0,0,0,30,40,Ref_1,ABC,G,A,48,1,0,0,Ref_1,ABC,,Ref_117,1
915,Steatomys,opimus,Steatomys_opimus,Nesomyidae,30,0,0,0,0,0,0,0,30,40,Ref_2,D1,G,A,40,1,0,0,Ref_1,ABC,,Ref_58,1
916,Steatomys,caurinus,Steatomys_caurinus,Nesomyidae,30,0,0,0,0,0,0,0,30,40,Ref_1,ABC,G,A,44.75,1,0,0,Ref_1,ABC,,Ref_117,1
917,Steatomys,bocagei,Steatomys_bocagei,Nesomyidae,30,0,0,0,0,0,0,0,30,40,Ref_2,D1,G,A,27.5,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
918,Steatomys,krebsii,Steatomys_krebsii,Nesomyidae,30,0,0,0,0,0,0,0,30,40,Ref_1,ABC,G,A,20.67,1,0,0,Ref_1,ABC,,Ref_117,1
919,Steatomys,jacksoni,Steatomys_jacksoni,Nesomyidae,30,0,0,0,0,0,0,0,30,40,Ref_1,ABC,G,A,28.4,1,0,0,Ref_1,ABC,,Ref_178,2
920,Steatomys,cuppedius,Steatomys_cuppedius,Nesomyidae,30,0,0,0,0,0,0,0,30,40,Ref_1,ABC,G,A,28.39,1,0,0,Ref_1,ABC,,Ref_178,2
921,Mystromys,albicaudatus,Mystromys_albicaudatus,Nesomyidae,30,0,0,0,0,0,0,0,30,40,Ref_1,ABC,G,A,86.85,1,0,0,Ref_1,ABC,,Ref_117,1
922,Alticola,barakshin,Alticola_barakshin,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,33.6,1,1,1,Ref_1,ABC,,Ref_178,2
923,Alticola,argentatus,Alticola_argentatus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,37.7,1,1,1,Ref_1,ABC,,Ref_117,1
924,Alticola,albicaudus,Alticola_albicaudus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,34.53,1,1,1,Ref_1,ABC,,Ref_178,2
925,Alticola,semicanus,Alticola_semicanus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,33.39,1,1,1,Ref_1,ABC,,Ref_178,2
926,Alticola,stoliczkanus,Alticola_stoliczkanus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,27.47,1,1,1,Ref_1,ABC,,Ref_117,1
927,Alticola,tuvinicus,Alticola_tuvinicus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,33.32,1,1,1,Ref_1,ABC,,Ref_178,2
928,Alticola,montosa,Alticola_montosa,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,34.53,1,1,1,Ref_1,ABC,,Ref_178,2
929,Alticola,roylei,Alticola_roylei,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,37,1,1,1,Ref_1,ABC,,Ref_117,1
930,Alticola,olchonensis,Alticola_olchonensis,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,36.96,0,0,1,Ref_1,ABC,,"Ref_2, Ref_3",0
931,Alticola,lemminus,Alticola_lemminus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,33.56,0,0,1,Ref_1,ABC,,Ref_178,2
932,Alticola,macrotis,Alticola_macrotis,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,36,0,0,1,Ref_1,ABC,,Ref_117,1
933,Alticola,strelzowi,Alticola_strelzowi,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,50,0,0,1,Ref_1,ABC,,Ref_117,1
934,Microtus,gregalis,Microtus_gregalis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,47.5,1,1,1,Ref_1,ABC,,Ref_117,1
935,Microtus,umbrosus,Microtus_umbrosus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,42,1,1,1,Ref_1,ABC,,Ref_117,1
936,Microtus,californicus,Microtus_californicus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,57.42,1,1,1,Ref_1,ABC,,Ref_117,1
937,Microtus,chrotorrhinus,Microtus_chrotorrhinus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,39,1,1,1,Ref_1,ABC,,Ref_117,1
938,Microtus,longicaudus,Microtus_longicaudus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,46.71,1,1,1,Ref_1,ABC,,Ref_117,1
939,Microtus,richardsoni,Microtus_richardsoni,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,85,1,1,1,Ref_1,ABC,,Ref_117,1
940,Microtus,miurus,Microtus_miurus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,41,1,1,1,Ref_1,ABC,,Ref_117,1
941,Microtus,mexicanus,Microtus_mexicanus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,35,1,1,1,Ref_1,ABC,,Ref_117,1
942,Microtus,abbreviatus,Microtus_abbreviatus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,62,1,1,1,Ref_1,ABC,,Ref_117,1
943,Microtus,guatemalensis,Microtus_guatemalensis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,42,1,1,1,Ref_1,ABC,,Ref_117,1
944,Microtus,xanthognathus,Microtus_xanthognathus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,125.75,1,1,1,Ref_1,ABC,,Ref_117,1
945,Microtus,schidlovskii,Microtus_schidlovskii,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,37.99,1,1,1,Ref_2,D1,,"Ref_2, Ref_3",0
946,Microtus,socialis,Microtus_socialis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,48,1,1,1,Ref_1,ABC,,Ref_117,1
947,Microtus,paradoxus,Microtus_paradoxus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,37.99,1,1,1,Ref_2,D1,,"Ref_2, Ref_3",0
948,Microtus,anatolicus,Microtus_anatolicus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,37.99,1,1,1,Ref_2,D1,,"Ref_2, Ref_3",0
949,Microtus,tatricus,Microtus_tatricus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,40,1,1,1,Ref_1,ABC,,Ref_117,1
950,Microtus,dogramacii,Microtus_dogramacii,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,37.99,1,1,1,Ref_2,D1,,"Ref_2, Ref_3",0
951,Microtus,cabrerae,Microtus_cabrerae,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,52.5,1,1,1,Ref_1,ABC,,Ref_117,1
952,Microtus,arvalis,Microtus_arvalis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,28,1,1,1,Ref_1,ABC,,Ref_117,1
953,Microtus,agrestis,Microtus_agrestis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,42.5,1,1,1,Ref_1,ABC,,Ref_117,1
954,Microtus,qazvinensis,Microtus_qazvinensis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,37.99,1,1,1,Ref_2,D1,,"Ref_2, Ref_3",0
955,Microtus,levis,Microtus_levis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,35.49,1,1,1,Ref_2,D1,,Ref_58,1
956,Microtus,guentheri,Microtus_guentheri,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,50,1,1,1,Ref_1,ABC,,Ref_117,1
957,Microtus,irani,Microtus_irani,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,45.36,1,1,1,Ref_1,ABC,,Ref_178,2
958,Microtus,ilaeus,Microtus_ilaeus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,36.67,1,1,1,Ref_2,D1,,Ref_178,2
959,Microtus,transcaspicus,Microtus_transcaspicus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,35.17,1,1,1,Ref_1,ABC,,Ref_178,2
960,Microtus,maximowiczii,Microtus_maximowiczii,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,41.49,1,1,1,Ref_1,ABC,,Ref_178,2
961,Microtus,limnophilus,Microtus_limnophilus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,40.59,1,1,1,Ref_1,ABC,,Ref_178,2
962,Microtus,montebelli,Microtus_montebelli,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,39.85,1,1,1,Ref_1,ABC,,Ref_117,1
963,Microtus,mujanensis,Microtus_mujanensis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,41.55,1,1,1,Ref_1,ABC,,Ref_178,2
964,Microtus,fortis,Microtus_fortis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,63,1,1,1,Ref_1,ABC,,Ref_117,1
965,Microtus,clarkei,Microtus_clarkei,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,48.14,1,1,1,Ref_1,ABC,,Ref_178,2
966,Microtus,middendorffii,Microtus_middendorffii,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,36.49,1,1,1,Ref_1,ABC,,Ref_178,2
967,Microtus,oeconomus,Microtus_oeconomus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,34.38,1,1,1,Ref_1,ABC,,Ref_117,1
968,Microtus,evoronensis,Microtus_evoronensis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,41.42,1,1,1,Ref_1,ABC,,Ref_178,2
969,Microtus,kikuchii,Microtus_kikuchii,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,46.3,1,1,1,Ref_1,ABC,,Ref_58,1
970,Microtus,mongolicus,Microtus_mongolicus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,27.5,1,1,1,Ref_1,ABC,,Ref_117,1
971,Microtus,sachalinensis,Microtus_sachalinensis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,36.33,1,1,1,Ref_1,ABC,,Ref_178,2
972,Microtus,duodecimcostatus,Microtus_duodecimcostatus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,23,1,1,1,Ref_1,ABC,,Ref_117,1
973,Microtus,majori,Microtus_majori,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,18.2,1,1,1,Ref_1,ABC,,Ref_117,1
974,Microtus,thomasi,Microtus_thomasi,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,25.67,1,1,1,Ref_1,ABC,,Ref_178,2
975,Microtus,felteni,Microtus_felteni,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,24.34,1,1,1,Ref_1,ABC,,Ref_178,2
976,Microtus,bavaricus,Microtus_bavaricus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,23.94,1,1,1,Ref_1,ABC,,Ref_178,2
977,Microtus,gerbei,Microtus_gerbei,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,24.89,1,1,1,Ref_1,ABC,,Ref_178,2
978,Microtus,liechtensteini,Microtus_liechtensteini,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,37.99,1,1,1,Ref_1,ABC,,"Ref_2, Ref_3",0
979,Microtus,daghestanicus,Microtus_daghestanicus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,12.99,1,1,1,Ref_1,ABC,,Ref_117,1
980,Microtus,lusitanicus,Microtus_lusitanicus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,24.82,1,1,1,Ref_1,ABC,,Ref_178,2
981,Microtus,brachycercus,Microtus_brachycercus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,37.99,1,1,1,Ref_2,D1,,"Ref_2, Ref_3",0
982,Microtus,savii,Microtus_savii,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,20,1,1,1,Ref_1,ABC,,Ref_117,1
983,Microtus,schelkovnikovi,Microtus_schelkovnikovi,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,26.4,1,1,1,Ref_1,ABC,,Ref_178,2
984,Microtus,subterraneus,Microtus_subterraneus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,19.5,1,1,1,Ref_1,ABC,,Ref_117,1
985,Microtus,multiplex,Microtus_multiplex,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,23.17,1,1,1,Ref_1,ABC,,Ref_117,1
986,Microtus,montanus,Microtus_montanus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,36.33,1,1,1,Ref_1,ABC,,Ref_117,1
987,Microtus,townsendii,Microtus_townsendii,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,64.75,1,1,1,Ref_1,ABC,,Ref_117,1
988,Microtus,canicaudus,Microtus_canicaudus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,28.45,1,1,1,Ref_1,ABC,,Ref_117,1
989,Microtus,breweri,Microtus_breweri,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,54,1,1,1,Ref_1,ABC,,Ref_117,1
990,Microtus,pennsylvanicus,Microtus_pennsylvanicus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,36.75,1,1,1,Ref_1,ABC,,Ref_117,1
991,Microtus,oregoni,Microtus_oregoni,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,20.35,1,1,1,Ref_1,ABC,,Ref_117,1
992,Microtus,oaxacensis,Microtus_oaxacensis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,39.2,1,1,1,Ref_1,ABC,,Ref_117,1
993,Microtus,quasiater,Microtus_quasiater,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,40,1,1,1,Ref_1,ABC,,Ref_117,1
994,Microtus,pinetorum,Microtus_pinetorum,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,26.28,1,1,1,Ref_1,ABC,,Ref_117,1
995,Microtus,ochrogaster,Microtus_ochrogaster,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,38.01,1,1,1,Ref_1,ABC,,Ref_117,1
996,Arborimus,albipes,Arborimus_albipes,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,23,1,0,0,Ref_2,D1,,Ref_117,1
997,Arborimus,pomo,Arborimus_pomo,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,32.5,1,0,0,Ref_1,ABC,,Ref_117,1
998,Arborimus,longicaudus,Arborimus_longicaudus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,21.8,1,0,0,Ref_1,ABC,,Ref_117,1
999,Arvicola,amphibius,Arvicola_amphibius,Cricetidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,120,1,1,1,Ref_2,D1,,Ref_58,1
1000,Arvicola,scherman,Arvicola_scherman,Cricetidae,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,G,A,162.48,1,1,1,Ref_2,D1,,"Ref_2, Ref_3",0
1001,Arvicola,sapidus,Arvicola_sapidus,Cricetidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,220,1,1,1,Ref_1,ABC,,Ref_117,1
1002,Blanfordimys,afghanus,Blanfordimys_afghanus,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,56.99,0,1,1,Ref_1,ABC,,Ref_178,2
1003,Blanfordimys,bucharensis,Blanfordimys_bucharensis,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,57.08,0,1,1,Ref_1,ABC,,Ref_178,2
1004,Caryomys,eva,Caryomys_eva,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,47.71,1,1,1,Ref_1,ABC,,"Ref_2, Ref_3",0
1005,Caryomys,inez,Caryomys_inez,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,47.71,1,1,1,Ref_1,ABC,,"Ref_2, Ref_3",0
1006,Chionomys,roberti,Chionomys_roberti,Cricetidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,93.5,1,1,1,Ref_1,ABC,,Ref_117,1
1007,Chionomys,gud,Chionomys_gud,Cricetidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,93.5,1,1,1,Ref_1,ABC,,Ref_117,1
1008,Chionomys,nivalis,Chionomys_nivalis,Cricetidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,54,1,1,1,Ref_1,ABC,,Ref_117,1
1009,Dicrostonyx,hudsonius,Dicrostonyx_hudsonius,Cricetidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,57,1,0,0,Ref_3,D2,,Ref_117,1
1010,Dicrostonyx,nelsoni,Dicrostonyx_nelsoni,Cricetidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,60.85,1,0,0,Ref_3,D2,,Ref_178,2
1011,Dicrostonyx,nunatakensis,Dicrostonyx_nunatakensis,Cricetidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,60.82,1,0,0,Ref_3,D2,,Ref_178,2
1012,Dicrostonyx,richardsoni,Dicrostonyx_richardsoni,Cricetidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,55,1,0,0,Ref_3,D2,,Ref_117,1
1013,Dicrostonyx,torquatus,Dicrostonyx_torquatus,Cricetidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,85,1,0,0,Ref_3,D2,,Ref_117,1
1014,Dicrostonyx,unalascensis,Dicrostonyx_unalascensis,Cricetidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,60.84,1,0,0,Ref_3,D2,,Ref_178,2
1015,Dicrostonyx,vinogradovi,Dicrostonyx_vinogradovi,Cricetidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,60.78,1,0,0,Ref_3,D2,,Ref_178,2
1016,Dicrostonyx,groenlandicus,Dicrostonyx_groenlandicus,Cricetidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,54.4,1,0,0,Ref_3,D2,,Ref_117,1
1017,Dinaromys,bogdanovi,Dinaromys_bogdanovi,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,56,1,0,0,Ref_1,ABC,,Ref_117,1
1018,Ellobius,alaicus,Ellobius_alaicus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,67.61,1,0,0,Ref_3,D2,,Ref_178,2
1019,Ellobius,talpinus,Ellobius_talpinus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,40,1,0,0,Ref_3,D2,,Ref_117,1
1020,Ellobius,tancrei,Ellobius_tancrei,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,67.92,1,0,0,Ref_3,D2,,Ref_178,2
1021,Ellobius,lutescens,Ellobius_lutescens,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,117.31,1,0,0,Ref_3,D2,,Ref_117,1
1022,Ellobius,fuscocapillus,Ellobius_fuscocapillus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,80,1,0,0,Ref_3,D2,,Ref_117,1
1023,Eolagurus,przewalskii,Eolagurus_przewalskii,Cricetidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,28.03,0,0,1,Ref_1,ABC,,Ref_178,2
1024,Eolagurus,luteus,Eolagurus_luteus,Cricetidae,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,26,0,0,1,Ref_1,ABC,,Ref_117,1
1025,Eothenomys,custos,Eothenomys_custos,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,30.8,1,1,1,Ref_1,ABC,,Ref_117,1
1026,Eothenomys,chinensis,Eothenomys_chinensis,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,45.3,1,1,1,Ref_1,ABC,,Ref_117,1
1027,Eothenomys,cachinus,Eothenomys_cachinus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,34.83,1,1,1,Ref_2,D1,,"Ref_2, Ref_3",0
1028,Eothenomys,miletus,Eothenomys_miletus,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,50.7,1,1,1,Ref_1,ABC,,Ref_134,1
1029,Eothenomys,olitor,Eothenomys_olitor,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,22,1,1,1,Ref_1,ABC,,Ref_117,1
1030,Eothenomys,wardi,Eothenomys_wardi,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_2,D1,G,A,34.83,1,1,1,Ref_1,ABC,,"Ref_2, Ref_3",0
1031,Eothenomys,proditor,Eothenomys_proditor,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,42.5,1,1,1,Ref_1,ABC,,Ref_117,1
1032,Eothenomys,melanogaster,Eothenomys_melanogaster,Cricetidae,0,0,0,0,0,0,0,0,20,80,Ref_1,ABC,G,A,27,1,1,1,Ref_1,ABC,,Ref_117,1
1033,Hyperacrius,wynnei,Hyperacrius_wynnei,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,52.6,1,1,1,Ref_1,ABC,,Ref_117,1
1034,Hyperacrius,fertilis,Hyperacrius_fertilis,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,22.25,1,1,1,Ref_1,ABC,,Ref_117,1
1035,Lagurus,lagurus,Lagurus_lagurus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,20.3,1,0,0,Ref_1,ABC,,Ref_117,1
1036,Lasiopodomys,mandarinus,Lasiopodomys_mandarinus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,47.48,0,0,1,Ref_1,ABC,,Ref_178,2
1037,Lasiopodomys,fuscus,Lasiopodomys_fuscus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,42.5,0,0,1,Ref_1,ABC,,Ref_117,1
1038,Lasiopodomys,brandtii,Lasiopodomys_brandtii,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,93.82,0,0,1,Ref_1,ABC,,Ref_117,1
1039,Lemmiscus,curtatus,Lemmiscus_curtatus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,28.27,1,1,0,Ref_1,ABC,,Ref_117,1
1040,Lemmus,amurensis,Lemmus_amurensis,Cricetidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,42.81,1,1,1,Ref_1,ABC,,Ref_178,2
1041,Lemmus,lemmus,Lemmus_lemmus,Cricetidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,47.5,1,1,1,Ref_1,ABC,,Ref_117,1
1042,Lemmus,portenkoi,Lemmus_portenkoi,Cricetidae,0,0,0,0,0,0,10,0,0,90,Ref_2,D1,G,A,55.76,1,1,1,Ref_1,ABC,,"Ref_2, Ref_3",0
1043,Lemmus,trimucronatus,Lemmus_trimucronatus,Cricetidae,0,0,0,0,0,0,10,0,0,90,Ref_2,D1,G,A,69.82,1,1,1,Ref_1,ABC,,Ref_58,1
1044,Lemmus,sibiricus,Lemmus_sibiricus,Cricetidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,52.27,1,1,1,Ref_1,ABC,,Ref_117,1
1045,Myodes,rutilus,Myodes_rutilus,Cricetidae,20,0,0,0,0,0,0,0,30,50,Ref_1,ABC,G,A,19.94,1,1,1,Ref_1,ABC,,Ref_58,1
